customer_id,risk_score,predicted_label,risk_level
SYNID0101348400,0.24310864244382493,0,Medium
SYNID0109742351,0.2431048774107702,0,Medium
SYNID0103467870,0.24307926071983435,0,Medium
SYNID0101631913,0.24307123797400293,0,Medium
SYNID0100793557,0.2430366815957479,0,Medium
SYNID0107787438,0.24302463345027156,0,Medium
SYNID0101089609,0.24302284476765745,0,Medium
SYNID0104780068,0.2429789702649112,0,Medium
SYNID0101592362,0.24296951056228702,0,Medium
SYNID0107630517,0.24296819114218346,0,Medium
SYNID0104062161,0.24295971747002518,0,Medium
SYNID0105594711,0.24295187836665227,0,Medium
SYNID0101768944,0.24294938511328207,0,Medium
SYNID0108024783,0.24293326163595205,0,Medium
SYNID0106565337,0.24292759912694545,0,Medium
SYNID0104384605,0.24292620772887527,0,Medium
SYNID0102231072,0.24291530690424143,0,Medium
SYNID0104567706,0.24291310708641012,0,Medium
SYNID0103828894,0.24290824796540347,0,Medium
SYNID0105394700,0.24287939241335216,0,Medium
SYNID0102437910,0.24286650314835,0,Medium
SYNID0101545351,0.24282241661024928,0,Medium
SYNID0104024044,0.24282195565640402,0,Medium
SYNID0100667937,0.24281706573373293,0,Medium
SYNID0106651618,0.24280231848779926,0,Medium
SYNID0105497575,0.24279931993796133,0,Medium
SYNID0101168287,0.24279188280039515,0,Medium
SYNID0100325915,0.24276839960934113,0,Medium
SYNID0104882356,0.24273760797873548,0,Medium
SYNID0106642537,0.24273745903352875,0,Medium
SYNID0108433810,0.242723533888106,0,Medium
SYNID0101072706,0.2427227558643489,0,Medium
SYNID0103713229,0.24271123153765217,0,Medium
SYNID0107302770,0.24270551079416938,0,Medium
SYNID0106242275,0.24270512885837953,0,Medium
SYNID0107289780,0.24270239520712988,0,Medium
SYNID0109059533,0.24269227994914186,0,Medium
SYNID0100236506,0.24266054210168508,0,Medium
SYNID0106592872,0.24265855356361687,0,Medium
SYNID0103490240,0.24262078403323045,0,Medium
SYNID0104128816,0.24261832158644386,0,Medium
SYNID0103008845,0.24261503384227337,0,Medium
SYNID0104412619,0.24261020937863356,0,Medium
SYNID0100779321,0.24260302438874434,0,Medium
SYNID0100724650,0.2425865389067769,0,Medium
SYNID0107046337,0.24256927914884946,0,Medium
SYNID0107044290,0.24255939393780435,0,Medium
SYNID0102513215,0.24254035952416939,0,Medium
SYNID0107926079,0.2425024489319242,0,Medium
SYNID0107033517,0.24249007630487443,0,Medium
SYNID0107094677,0.24243580731943357,0,Medium
SYNID0100980891,0.24243099292919773,0,Medium
SYNID0108895966,0.24242631626730884,0,Medium
SYNID0104763829,0.24241608742515713,0,Medium
SYNID0108041882,0.24239902347085165,0,Medium
SYNID0107082941,0.24239018083682567,0,Medium
SYNID0104336737,0.24238929014643487,0,Medium
SYNID0100146360,0.2423879964002686,0,Medium
SYNID0107016005,0.24237761750465128,0,Medium
SYNID0105514208,0.24237682214524658,0,Medium
SYNID0105973613,0.24236786760230947,0,Medium
SYNID0106619339,0.24236548667027336,0,Medium
SYNID0108882441,0.2423619458824396,0,Medium
SYNID0108692714,0.24234991354826277,0,Medium
SYNID0107108652,0.2423434633303937,0,Medium
SYNID0106814990,0.2423266288376907,0,Medium
SYNID0109602889,0.2423030672240768,0,Medium
SYNID0107954432,0.24229934262078875,0,Medium
SYNID0103057317,0.24228187460132414,0,Medium
SYNID0107851396,0.24227975476409894,0,Medium
SYNID0105852766,0.2422707142065557,0,Medium
SYNID0100094869,0.2422571631406744,0,Medium
SYNID0109043284,0.24225696419177523,0,Medium
SYNID0100185245,0.2422556399777231,0,Medium
SYNID0102175961,0.24224965393015982,0,Medium
SYNID0105530137,0.24224470545434887,0,Medium
SYNID0109004485,0.24223217901697847,0,Medium
SYNID0105085262,0.24222698998698255,0,Medium
SYNID0100463733,0.2422194817080617,0,Medium
SYNID0109187182,0.24221102982261794,0,Medium
SYNID0105920063,0.24220990304452167,0,Medium
SYNID0106158922,0.24219838774888008,0,Medium
SYNID0106256460,0.24218542371327767,0,Medium
SYNID0109773129,0.24217963402620266,0,Medium
SYNID0109432233,0.24217824638136592,0,Medium
SYNID0100959097,0.24216477709503267,0,Medium
SYNID0100248940,0.24216249021110245,0,Medium
SYNID0105050057,0.24215759756770913,0,Medium
SYNID0105914264,0.24215071902155227,0,Medium
SYNID0103089087,0.24214286670257426,0,Medium
SYNID0104091593,0.2421279426363852,0,Medium
SYNID0101291493,0.2421255704663338,0,Medium
SYNID0104116173,0.24211940862586234,0,Medium
SYNID0107292023,0.24210804172176084,0,Medium
SYNID0106953377,0.24210097820194618,0,Medium
SYNID0106916446,0.2420832087708581,0,Medium
SYNID0109662965,0.24207284907000862,0,Medium
SYNID0106091620,0.24207162007782607,0,Medium
SYNID0106166443,0.24205293673675798,0,Medium
SYNID0100737096,0.24205086313387006,0,Medium
SYNID0108539116,0.24205076193522176,0,Medium
SYNID0103104745,0.24205039539716822,0,Medium
SYNID0104461738,0.24204275363052388,0,Medium
SYNID0100380935,0.24201743734894987,0,Medium
SYNID0103323517,0.24200419855569547,0,Medium
SYNID0100884511,0.24200237208306077,0,Medium
SYNID0109759594,0.24196978373188238,0,Medium
SYNID0104703391,0.2419454339919481,0,Medium
SYNID0104383831,0.24193403074805328,0,Medium
SYNID0104185353,0.24192870613575995,0,Medium
SYNID0108229005,0.24192281027906204,0,Medium
SYNID0103847692,0.24191897456447414,0,Medium
SYNID0101760681,0.24191565724493636,0,Medium
SYNID0109074764,0.2419104298393249,0,Medium
SYNID0106026926,0.2419085271811244,0,Medium
SYNID0102904391,0.2418881968581434,0,Medium
SYNID0107384066,0.2418870986852345,0,Medium
SYNID0104753900,0.24187271103223468,0,Medium
SYNID0103055858,0.2418680838580423,0,Medium
SYNID0102973855,0.24183081942015816,0,Medium
SYNID0108968280,0.2418233934777197,0,Medium
SYNID0109600956,0.2417927803423731,0,Medium
SYNID0101685229,0.24175773920930613,0,Medium
SYNID0108998430,0.24175426204453476,0,Medium
SYNID0107943097,0.24173885785498686,0,Medium
SYNID0108256284,0.24173428404201677,0,Medium
SYNID0102019227,0.24168610375281196,0,Medium
SYNID0109962312,0.2416691944699408,0,Medium
SYNID0106807130,0.24162570707119863,0,Medium
SYNID0103243083,0.24162106063972622,0,Medium
SYNID0109939134,0.2416183202731487,0,Medium
SYNID0103164797,0.24161693312305335,0,Medium
SYNID0100665553,0.24158404223684302,0,Medium
SYNID0104981032,0.24157633175389046,0,Medium
SYNID0102223860,0.24156915177137053,0,Medium
SYNID0101996888,0.24156783801653847,0,Medium
SYNID0109992366,0.24155751710009968,0,Medium
SYNID0106260060,0.24155305147673434,0,Medium
SYNID0101706805,0.24155226541023272,0,Medium
SYNID0101964761,0.2415507615912105,0,Medium
SYNID0109585688,0.24152230788330672,0,Medium
SYNID0108948580,0.24151714275590538,0,Medium
SYNID0107071021,0.2415150062104099,0,Medium
SYNID0105020759,0.24148832242178067,0,Medium
SYNID0101002154,0.241476547988693,0,Medium
SYNID0104915752,0.2414736844460533,0,Medium
SYNID0109886733,0.24146267980381836,0,Medium
SYNID0107571927,0.24146021112630786,0,Medium
SYNID0109095157,0.2414551403164789,0,Medium
SYNID0107476717,0.2414505101695738,0,Medium
SYNID0103493804,0.24144763852465823,0,Medium
SYNID0107798605,0.24144651833381814,0,Medium
SYNID0109021113,0.24141711392364443,0,Medium
SYNID0105331711,0.24141313120605173,0,Medium
SYNID0105001856,0.24141095283261915,0,Medium
SYNID0109845983,0.24140678491473386,0,Medium
SYNID0106833364,0.24140052639665055,0,Medium
SYNID0105605633,0.24138533607044338,0,Medium
SYNID0101578111,0.24134905062052733,0,Medium
SYNID0109219857,0.24132880009250515,0,Medium
SYNID0101862856,0.24131043172752276,0,Medium
SYNID0108874604,0.24130509569913267,0,Medium
SYNID0109625044,0.24129665123794203,0,Medium
SYNID0104410278,0.24124504927225515,0,Medium
SYNID0102711251,0.2412368423938644,0,Medium
SYNID0100403665,0.24122050188172275,0,Medium
SYNID0108148022,0.24121187853135148,0,Medium
SYNID0109240739,0.2412055236356896,0,Medium
SYNID0102341833,0.2411952363834194,0,Medium
SYNID0101397499,0.2411736083830148,0,Medium
SYNID0103663653,0.2411669806511381,0,Medium
SYNID0108929701,0.24116506167199708,0,Medium
SYNID0100296074,0.24114010603675962,0,Medium
SYNID0103292255,0.24113257233267618,0,Medium
SYNID0101855063,0.24112284077163362,0,Medium
SYNID0105198343,0.2411224119751378,0,Medium
SYNID0103998821,0.24110194543183677,0,Medium
SYNID0109212487,0.24109711862397634,0,Medium
SYNID0105259034,0.24107426213888355,0,Medium
SYNID0106006331,0.2410425361874941,0,Medium
SYNID0102567245,0.24103002314521108,0,Medium
SYNID0100101493,0.24102955167046225,0,Medium
SYNID0100394690,0.2410269004215975,0,Medium
SYNID0106635322,0.24101736338733343,0,Medium
SYNID0108141878,0.24101581479373277,0,Medium
SYNID0101709523,0.2409908476716785,0,Medium
SYNID0109621314,0.24097856923881558,0,Medium
SYNID0102637947,0.24095758072147433,0,Medium
SYNID0107274147,0.24094841551292673,0,Medium
SYNID0103364919,0.24094334341885984,0,Medium
SYNID0104644867,0.2409432497313684,0,Medium
SYNID0108125449,0.24093891009872956,0,Medium
SYNID0107019879,0.24091444015573732,0,Medium
SYNID0104074002,0.2409018031522867,0,Medium
SYNID0105961013,0.240889613796505,0,Medium
SYNID0103257037,0.24088789923118367,0,Medium
SYNID0108395289,0.24088208476872106,0,Medium
SYNID0102054935,0.24086978519853222,0,Medium
SYNID0103137881,0.24085214895169943,0,Medium
SYNID0109360384,0.24083811858387558,0,Medium
SYNID0103065353,0.24080166931754451,0,Medium
SYNID0104645363,0.24079755165791078,0,Medium
SYNID0106005335,0.2407925438744336,0,Medium
SYNID0103257780,0.24078673600012018,0,Medium
SYNID0104661586,0.2407824182402211,0,Medium
SYNID0100092359,0.24077963337237976,0,Medium
SYNID0106786896,0.2407789282345872,0,Medium
SYNID0109228006,0.240775045026857,0,Medium
SYNID0108782777,0.24077405248468314,0,Medium
SYNID0100464666,0.2407658405818132,0,Medium
SYNID0106575657,0.24075658919592147,0,Medium
SYNID0103423029,0.24073771917386438,0,Medium
SYNID0105695327,0.2407349442875308,0,Medium
SYNID0103842916,0.240720063584864,0,Medium
SYNID0101941829,0.24071751314979578,0,Medium
SYNID0107076468,0.24070630236648438,0,Medium
SYNID0107069728,0.2406976758938543,0,Medium
SYNID0107224729,0.24068562937820015,0,Medium
SYNID0100712556,0.2406842344809351,0,Medium
SYNID0100945000,0.2406803731107997,0,Medium
SYNID0103312310,0.24068009169252008,0,Medium
SYNID0104359808,0.24067246613164478,0,Medium
SYNID0105353250,0.24067089373011952,0,Medium
SYNID0101223668,0.2406603630624178,0,Medium
SYNID0109725507,0.24062606616368462,0,Medium
SYNID0106225810,0.24060903745065076,0,Medium
SYNID0108540670,0.24060668213422584,0,Medium
SYNID0101110301,0.24057516752186214,0,Medium
SYNID0108640782,0.24057377995380747,0,Medium
SYNID0109819412,0.2405508010583218,0,Medium
SYNID0100186644,0.24053872252155797,0,Medium
SYNID0100146758,0.2405218213862866,0,Medium
SYNID0108544444,0.2404993676161842,0,Medium
SYNID0108214712,0.24048323986120446,0,Medium
SYNID0100651767,0.24044792020122804,0,Medium
SYNID0104240653,0.24044613813741628,0,Medium
SYNID0102500033,0.24043973992652623,0,Medium
SYNID0106003291,0.24042646657950806,0,Medium
SYNID0109635436,0.24041339408108212,0,Medium
SYNID0102874911,0.24039275792480125,0,Medium
SYNID0102429448,0.2403911992269141,0,Medium
SYNID0104852709,0.2403807281619446,0,Medium
SYNID0101887231,0.24034470497392818,0,Medium
SYNID0101981484,0.24032187057089388,0,Medium
SYNID0107176598,0.24031741584241076,0,Medium
SYNID0103077786,0.24031138047968315,0,Medium
SYNID0102690566,0.24029642460772047,0,Medium
SYNID0104442666,0.24027750730833303,0,Medium
SYNID0104485719,0.24027447337994093,0,Medium
SYNID0101428364,0.2402717913297728,0,Medium
SYNID0100551342,0.240264171721805,0,Medium
SYNID0103872198,0.24026224220668152,0,Medium
SYNID0106399104,0.24026063886785912,0,Medium
SYNID0106853440,0.24025197292891728,0,Medium
SYNID0107198545,0.24025121901798005,0,Medium
SYNID0101630597,0.24024975003339635,0,Medium
SYNID0107312774,0.2402472685235602,0,Medium
SYNID0103599745,0.24022874760533483,0,Medium
SYNID0103522256,0.24022801373545585,0,Medium
SYNID0103530029,0.2402238108172111,0,Medium
SYNID0100340428,0.24021254525622815,0,Medium
SYNID0103900936,0.24020963388462577,0,Medium
SYNID0107641753,0.24020339397077717,0,Medium
SYNID0107704345,0.24019229145103968,0,Medium
SYNID0102411468,0.2401840068671858,0,Medium
SYNID0105382701,0.24017109686682664,0,Medium
SYNID0101863016,0.24017009291198568,0,Medium
SYNID0104640961,0.2401616613518898,0,Medium
SYNID0106454756,0.24015224307586824,0,Medium
SYNID0104466529,0.24014143909954383,0,Medium
SYNID0108206067,0.24013169107194313,0,Medium
SYNID0101582200,0.2401305279070839,0,Medium
SYNID0102526665,0.2401276201726895,0,Medium
SYNID0108156992,0.2401046085008669,0,Medium
SYNID0109863612,0.24010032788148025,0,Medium
SYNID0104435450,0.24008586234876803,0,Medium
SYNID0102438736,0.2400821105581985,0,Medium
SYNID0108350770,0.2400663518460696,0,Medium
SYNID0105571765,0.24005908417245714,0,Medium
SYNID0100918044,0.24005612003181692,0,Medium
SYNID0107382689,0.2400469903343026,0,Medium
SYNID0109769512,0.24003633147083706,0,Medium
SYNID0101734426,0.24003552649698823,0,Medium
SYNID0106224667,0.24003408755974628,0,Medium
SYNID0101003040,0.24002979196157462,0,Medium
SYNID0100501379,0.2400279237564481,0,Medium
SYNID0105896687,0.24000061618674493,0,Medium
SYNID0109382738,0.23999661531599115,0,Medium
SYNID0100890469,0.23998497015241466,0,Medium
SYNID0102442504,0.23997328709067448,0,Medium
SYNID0105442877,0.2399649162168014,0,Medium
SYNID0108885802,0.23993086135619152,0,Medium
SYNID0102180850,0.2399268637560882,0,Medium
SYNID0103854679,0.23992291002733349,0,Medium
SYNID0102763626,0.23991834563336958,0,Medium
SYNID0108622099,0.23991635835253858,0,Medium
SYNID0104954761,0.2399127971615545,0,Medium
SYNID0105917576,0.23990024213449151,0,Medium
SYNID0100941676,0.23989783527987069,0,Medium
SYNID0109083839,0.2398879970493214,0,Medium
SYNID0103561780,0.23987772672609967,0,Medium
SYNID0105613928,0.23987740993654919,0,Medium
SYNID0108195539,0.23985366638786462,0,Medium
SYNID0104291572,0.23984475460018012,0,Medium
SYNID0107942369,0.23983541542865155,0,Medium
SYNID0109280393,0.2397882502245601,0,Medium
SYNID0102008493,0.23978172731584496,0,Medium
SYNID0105271492,0.23977345688192006,0,Medium
SYNID0108214876,0.2397643341518471,0,Medium
SYNID0109711479,0.23975722876837918,0,Medium
SYNID0106238515,0.23975690154570375,0,Medium
SYNID0106016728,0.23973674666400452,0,Medium
SYNID0108831013,0.2397357420429229,0,Medium
SYNID0106605764,0.23973308735908808,0,Medium
SYNID0108833608,0.2397134665691414,0,Medium
SYNID0100569251,0.2397128006828172,0,Medium
SYNID0105345125,0.23969960272495056,0,Medium
SYNID0100843730,0.239698962450298,0,Medium
SYNID0108781050,0.23967882957905579,0,Medium
SYNID0100001310,0.23966019153204912,0,Medium
SYNID0105192324,0.23965794968978762,0,Medium
SYNID0103070426,0.23964587459308093,0,Medium
SYNID0103477613,0.23964414840660947,0,Medium
SYNID0105543609,0.23964318988900704,0,Medium
SYNID0106843720,0.23963785273760768,0,Medium
SYNID0105397128,0.2396315154579039,0,Medium
SYNID0108092761,0.23961705931256852,0,Medium
SYNID0108291842,0.2396116432191545,0,Medium
SYNID0100675721,0.2395997547582418,0,Medium
SYNID0101974445,0.23959841666816753,0,Medium
SYNID0105268655,0.2395835643789358,0,Medium
SYNID0104161742,0.23957599871856228,0,Medium
SYNID0102962541,0.2395758518209072,0,Medium
SYNID0108725788,0.2395628568634268,0,Medium
SYNID0109868159,0.23954432954095844,0,Medium
SYNID0102834655,0.2395329351836204,0,Medium
SYNID0109880155,0.23952658918053668,0,Medium
SYNID0105027066,0.2395220444889453,0,Medium
SYNID0105587645,0.23951754575455234,0,Medium
SYNID0103456325,0.23951600473920123,0,Medium
SYNID0103302960,0.2394923447330903,0,Medium
SYNID0102283110,0.23943770617614996,0,Medium
SYNID0100821938,0.23943271983845832,0,Medium
SYNID0101743491,0.23942743851531312,0,Medium
SYNID0107389536,0.2394234749767862,0,Medium
SYNID0104544427,0.23940024885983402,0,Medium
SYNID0101284402,0.23939651824439648,0,Medium
SYNID0106908908,0.23938971119766161,0,Medium
SYNID0101432860,0.23938532152319628,0,Medium
SYNID0108807440,0.23936718677068694,0,Medium
SYNID0106370380,0.2393614999718532,0,Medium
SYNID0108867083,0.23935169253720665,0,Medium
SYNID0100087342,0.23934194195356442,0,Medium
SYNID0108861002,0.23932582387501303,0,Medium
SYNID0105430657,0.23930603600703834,0,Medium
SYNID0100191540,0.23930414958442056,0,Medium
SYNID0108533342,0.2392806505292436,0,Medium
SYNID0109678791,0.23926344843769742,0,Medium
SYNID0109586137,0.23924968082911902,0,Medium
SYNID0104851824,0.23923768328165168,0,Medium
SYNID0109594259,0.23923327899034807,0,Medium
SYNID0101268833,0.23922059776825952,0,Medium
SYNID0103877444,0.23921952662794777,0,Medium
SYNID0100918006,0.23921384237862783,0,Medium
SYNID0102573311,0.23920123366595167,0,Medium
SYNID0104249831,0.2392004009533061,0,Medium
SYNID0106316775,0.23919210148655834,0,Medium
SYNID0100965203,0.23917700241289824,0,Medium
SYNID0101024638,0.23914705922390803,0,Medium
SYNID0103010464,0.23914078210443884,0,Medium
SYNID0106457892,0.2391100883557344,0,Medium
SYNID0106331716,0.23910794143405564,0,Medium
SYNID0100567273,0.23910614277522935,0,Medium
SYNID0103296598,0.23910274806911858,0,Medium
SYNID0107601181,0.23909969746663728,0,Medium
SYNID0108176297,0.2390457521625965,0,Medium
SYNID0106168066,0.2390356169390073,0,Medium
SYNID0102854909,0.23902035458681345,0,Medium
SYNID0105467446,0.23901279450931792,0,Medium
SYNID0108360548,0.23898868314370075,0,Medium
SYNID0100141922,0.2389884450919272,0,Medium
SYNID0101707826,0.23898392434838195,0,Medium
SYNID0107790640,0.23897475108129368,0,Medium
SYNID0108370193,0.23896610386009262,0,Medium
SYNID0105278392,0.23891825734093872,0,Medium
SYNID0103289076,0.2388652426761999,0,Medium
SYNID0105814793,0.23884705721074082,0,Medium
SYNID0107849395,0.23883260935938463,0,Medium
SYNID0100006155,0.23882864390228198,0,Medium
SYNID0108219004,0.2388090346504583,0,Medium
SYNID0108067616,0.2387785458842652,0,Medium
SYNID0103089732,0.23874323426973135,0,Medium
SYNID0108826449,0.2387355452280664,0,Medium
SYNID0109417372,0.23871425899831494,0,Medium
SYNID0105197034,0.23870987013378536,0,Medium
SYNID0109351421,0.23869652764667984,0,Medium
SYNID0108216315,0.23869173758964818,0,Medium
SYNID0104850941,0.2386917206574945,0,Medium
SYNID0105085557,0.238690488637322,0,Medium
SYNID0100035703,0.23866953178019978,0,Medium
SYNID0106718829,0.23866412518898544,0,Medium
SYNID0103032821,0.23865888286326806,0,Medium
SYNID0108190791,0.23865839943660297,0,Medium
SYNID0104405997,0.23865238598507083,0,Medium
SYNID0108742953,0.23865156642990482,0,Medium
SYNID0101435743,0.23864055547994967,0,Medium
SYNID0107269314,0.23861720160833588,0,Medium
SYNID0107701180,0.23860917155168407,0,Medium
SYNID0106114195,0.2385921597390004,0,Medium
SYNID0109393342,0.23856626736474332,0,Medium
SYNID0105321624,0.23856143170251443,0,Medium
SYNID0108943952,0.23856057574594838,0,Medium
SYNID0107187368,0.23855763712843833,0,Medium
SYNID0107163835,0.2385422928526049,0,Medium
SYNID0101736134,0.23853831113318247,0,Medium
SYNID0102352241,0.23851935885425607,0,Medium
SYNID0103866557,0.2385179995488339,0,Medium
SYNID0104045660,0.2385112493425313,0,Medium
SYNID0102656393,0.23850824449679012,0,Medium
SYNID0101751679,0.23849482995427954,0,Medium
SYNID0103204757,0.2384925778983683,0,Medium
SYNID0103752700,0.23848922374364298,0,Medium
SYNID0103109289,0.23847003842664305,0,Medium
SYNID0102207033,0.238460264265634,0,Medium
SYNID0101142689,0.23842207083967967,0,Medium
SYNID0105494775,0.2384167351038728,0,Medium
SYNID0102136954,0.23841518401686596,0,Medium
SYNID0100550596,0.23840247457010758,0,Medium
SYNID0104808172,0.23839833709065558,0,Medium
SYNID0109482798,0.23839193824081606,0,Medium
SYNID0102022525,0.23839059680904195,0,Medium
SYNID0104685615,0.238365783811799,0,Medium
SYNID0101472126,0.2383435776406515,0,Medium
SYNID0101511110,0.2383405126098497,0,Medium
SYNID0105057026,0.23833858175942618,0,Medium
SYNID0104092919,0.23833283108132317,0,Medium
SYNID0101571179,0.2383233794674045,0,Medium
SYNID0109440903,0.23832136979177534,0,Medium
SYNID0108201671,0.23831930380660288,0,Medium
SYNID0102738451,0.2383182315156303,0,Medium
SYNID0101696534,0.23828824967407097,0,Medium
SYNID0102468553,0.2382544600276757,0,Medium
SYNID0102633832,0.23825130429682279,0,Medium
SYNID0109238158,0.23824917988528402,0,Medium
SYNID0102311297,0.23824020155844303,0,Medium
SYNID0100566958,0.2382388221575534,0,Medium
SYNID0102299660,0.2382274031971726,0,Medium
SYNID0106166065,0.2382213506247631,0,Medium
SYNID0107046989,0.23819150092040134,0,Medium
SYNID0107608973,0.23818484207277896,0,Medium
SYNID0100579815,0.23818175343628675,0,Medium
SYNID0101481814,0.23811831015545012,0,Medium
SYNID0107378096,0.2381145335688055,0,Medium
SYNID0108149474,0.23810435889990217,0,Medium
SYNID0105187396,0.23810229475570593,0,Medium
SYNID0107802025,0.23809125753417476,0,Medium
SYNID0104867992,0.23805851491031058,0,Medium
SYNID0105408512,0.2380520599642077,0,Medium
SYNID0100244693,0.2380461210862537,0,Medium
SYNID0108540266,0.23801973903232046,0,Medium
SYNID0100070637,0.2379322341375458,0,Medium
SYNID0102878979,0.2379238655414621,0,Medium
SYNID0102475317,0.23792087619030697,0,Medium
SYNID0106548172,0.2378815761260124,0,Low
SYNID0107468254,0.23786702591663142,0,Low
SYNID0102264432,0.23786265928900935,0,Low
SYNID0104526279,0.23783122307686888,0,Low
SYNID0107546713,0.2378305058954001,0,Low
SYNID0100725269,0.23779369476393653,0,Low
SYNID0109962678,0.2377696093949892,0,Low
SYNID0103111823,0.2377621820044049,0,Low
SYNID0108168073,0.23775941220123825,0,Low
SYNID0109696250,0.23775576309677882,0,Low
SYNID0105877771,0.23774431571565915,0,Low
SYNID0107451269,0.2377268897252372,0,Low
SYNID0101687406,0.23770471916269761,0,Low
SYNID0102396392,0.23767486176390495,0,Low
SYNID0107083824,0.23766835446603035,0,Low
SYNID0103941212,0.23766744008418625,0,Low
SYNID0109086826,0.23763966141601078,0,Low
SYNID0101130255,0.23763288568383312,0,Low
SYNID0107886694,0.2376206531514602,0,Low
SYNID0102483464,0.23762019072979085,0,Low
SYNID0105489489,0.23761732545688338,0,Low
SYNID0100888389,0.23758280974237578,0,Low
SYNID0101011899,0.23757733088838456,0,Low
SYNID0101250013,0.2375587749167625,0,Low
SYNID0108411210,0.23754985898944214,0,Low
SYNID0100429937,0.23752448726976788,0,Low
SYNID0108229955,0.23751303246240402,0,Low
SYNID0101284558,0.23749744135982,0,Low
SYNID0103970816,0.23749505976880972,0,Low
SYNID0105077952,0.23749471470724232,0,Low
SYNID0106008173,0.23746627852690513,0,Low
SYNID0101858844,0.23744397647986637,0,Low
SYNID0108832478,0.23743301163666045,0,Low
SYNID0108499269,0.23742838181139966,0,Low
SYNID0102439587,0.23742565878233174,0,Low
SYNID0109911155,0.23742332922541332,0,Low
SYNID0101003096,0.23739712654839518,0,Low
SYNID0100557485,0.23738671799094588,0,Low
SYNID0106193591,0.2373841859944447,0,Low
SYNID0106968221,0.23735943525119382,0,Low
SYNID0106431027,0.23735576462147534,0,Low
SYNID0100370785,0.23735202175594705,0,Low
SYNID0107130966,0.23735061834125606,0,Low
SYNID0104746848,0.237337618217819,0,Low
SYNID0105364732,0.23732824858261395,0,Low
SYNID0103748006,0.237319953105185,0,Low
SYNID0104116800,0.23730071417281906,0,Low
SYNID0107347984,0.23728227003350305,0,Low
SYNID0100396784,0.23727176498051544,0,Low
SYNID0108003893,0.23726466694398238,0,Low
SYNID0107605109,0.23724864310272598,0,Low
SYNID0105387127,0.2372088348953088,0,Low
SYNID0100218347,0.2371494082731694,0,Low
SYNID0102074392,0.2371463227606524,0,Low
SYNID0102869434,0.237142082727205,0,Low
SYNID0103976349,0.23711108115250273,0,Low
SYNID0101942831,0.23710492614632359,0,Low
SYNID0102498825,0.23709023783753272,0,Low
SYNID0102043414,0.23707145673895075,0,Low
SYNID0101880362,0.23705377952797385,0,Low
SYNID0106825796,0.23705223630396471,0,Low
SYNID0102304131,0.2370506981793413,0,Low
SYNID0109627654,0.23702937038501876,0,Low
SYNID0102072387,0.23701536839288825,0,Low
SYNID0107063603,0.2369977791568077,0,Low
SYNID0104364323,0.23698461492807207,0,Low
SYNID0108235112,0.23697809115859628,0,Low
SYNID0105328851,0.2369744772224347,0,Low
SYNID0107427521,0.23696219248014422,0,Low
SYNID0106866681,0.23695505599700975,0,Low
SYNID0103600094,0.2369549614561807,0,Low
SYNID0102608341,0.23694937501297766,0,Low
SYNID0107310409,0.236949138392473,0,Low
SYNID0102743985,0.23693237155742522,0,Low
SYNID0107698667,0.23692446066144818,0,Low
SYNID0102163876,0.23690779565031136,0,Low
SYNID0105460517,0.23690165194032242,0,Low
SYNID0106716678,0.23689752827752766,0,Low
SYNID0107825079,0.23689627593606946,0,Low
SYNID0100623167,0.23689407631597117,0,Low
SYNID0101742534,0.2368882615495461,0,Low
SYNID0102805205,0.2368833223321776,0,Low
SYNID0102360423,0.23687413372521887,0,Low
SYNID0105194317,0.2368735482272846,0,Low
SYNID0101254770,0.23686827963894616,0,Low
SYNID0106087134,0.23684281943810853,0,Low
SYNID0104334752,0.23684265401889115,0,Low
SYNID0104766177,0.23681840934372103,0,Low
SYNID0101504751,0.23681787904372958,0,Low
SYNID0101479720,0.23681431495569633,0,Low
SYNID0109064743,0.23681284913671713,0,Low
SYNID0104047496,0.23679401702394998,0,Low
SYNID0100935464,0.23679350837224622,0,Low
SYNID0109804886,0.23679230114997105,0,Low
SYNID0107401060,0.23677250170796788,0,Low
SYNID0102953026,0.23676434172474653,0,Low
SYNID0103882717,0.23675797639439922,0,Low
SYNID0101358296,0.23675454017555272,0,Low
SYNID0105224262,0.23673142004832867,0,Low
SYNID0108285632,0.2367310963856895,0,Low
SYNID0101295461,0.23672943437503002,0,Low
SYNID0101060877,0.23672439614007088,0,Low
SYNID0108123279,0.23670013617302185,0,Low
SYNID0105018854,0.23669504752504658,0,Low
SYNID0107550475,0.2366907453066922,0,Low
SYNID0106395936,0.2366742728326587,0,Low
SYNID0106689068,0.2366723869107833,0,Low
SYNID0100771147,0.23666952047824635,0,Low
SYNID0102328462,0.23665369567221053,0,Low
SYNID0102331466,0.23663819684182533,0,Low
SYNID0108973758,0.236632934845903,0,Low
SYNID0107839216,0.23663059670703698,0,Low
SYNID0100522946,0.23662270753648051,0,Low
SYNID0109571371,0.23661665623554606,0,Low
SYNID0108626018,0.2366132776961141,0,Low
SYNID0108292772,0.2366009761927878,0,Low
SYNID0101813117,0.23659252835417396,0,Low
SYNID0101210326,0.23658684281242182,0,Low
SYNID0106306611,0.2365563080519916,0,Low
SYNID0100876263,0.23654977534392466,0,Low
SYNID0101844622,0.23654814210636801,0,Low
SYNID0109054471,0.2365421160860187,0,Low
SYNID0108394645,0.23654048832907776,0,Low
SYNID0103192763,0.23652376484226328,0,Low
SYNID0100489205,0.23652358986095295,0,Low
